username,country,score,date_written,positive,negative,tags,hotel
Irati,España,9.0,Escrito en 29 de agosto de 2023,"Pequeño apartamento, limpio, bien situado con todo lo necesario y unas vistas preciosas al parque","Por poner una pega, para mi gusto, las almohadas eran muy finas","['•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Agustín,España,8.0,Escrito en 27 de agosto de 2023,Apartamentos bastante nuevos en una situación excelente.,Las almohadas eran muy blandas.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Deluxe', '•Estancia de 6 noches']",PamplonaYamaguchi
Tiinita,España,9.0,Escrito en 26 de agosto de 2023,La forma del apartamento,No sé,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Roberto,España,9.0,Escrito en 25 de agosto de 2023,Ubicación y moderno,Saltaba la alarma de incendios y no sabíamos cómo actuar,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Deluxe', '•Estancia de 5 noches', '•Enviado por móvil']",PamplonaYamaguchi
Ana,España,9.0,Escrito en 25 de agosto de 2023,La comodidad.,A mejorar la comodidad del sofá cama. El resto todo perfecto.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Carlos,España,10.0,Escrito en 24 de agosto de 2023,me encantó la ubicación tenía acceso a bares supermercado,todo me gustó del sitio,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 6 noches', '•Enviado por móvil']",PamplonaYamaguchi
Maria,España,9.0,Escrito en 23 de agosto de 2023,La tranquilidad y estar cerca de un parque muy bonito,La tv se iba el sonido y solo se veía la imagen,"['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Ramon,España,10.0,Escrito en 22 de agosto de 2023,Todo nuevo y muy limpio. Menaje de cocina con detalle y nuevo. Para repetir.,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
De,España,8.0,Escrito en 21 de agosto de 2023,"El entorno ideal, muy tranquilo","El aire acondionado no funcionaba, y con ola de calor hace muy dificil el descanso","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 3 noches', '•Enviado por móvil']",PamplonaYamaguchi
Fernando,España,9.0,Escrito en 19 de agosto de 2023,"La tranquilidad del entorno, integrado en un parque.",un poco lejos para ir andando al centro ciudad.,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 3 noches']",PamplonaYamaguchi
Juan,España,10.0,Escrito en 18 de agosto de 2023,"Todo, la ubicación, las instalaciones , el apartamento es perfecto, tiene todo lo necesario para una estancia perfecta.",,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']",PamplonaYamaguchi
Aroa,España,10.0,Escrito en 16 de agosto de 2023,Lo que más nos gustó fue la ubicación al lado de un parque espectacular donde pasear con nuestra perrita y bares cercanos donde cenar y desayunar súper bien,No fuimos capaces de saber si teníamos acceso a la terraza o no y al estar cerrada no la pudimos ver,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Laura,España,8.0,Escrito en 10 de agosto de 2023,Está todo súper nuevo,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Deluxe', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Miguel,España,8.0,Escrito en 6 de agosto de 2023,,Carece de congelador.....y escobilla de taza de baño.....,"['•Pareja', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']",PamplonaYamaguchi
Jorge,España,10.0,Escrito en 29 de julio de 2023,"Apartamento muy equipado, limpio, nuevo y en una zona muy tranquila a los pies de un parque",,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 3 noches', '•Enviado por móvil']",PamplonaYamaguchi
Piedad,España,9.0,Escrito en 28 de julio de 2023,Acogedor,La falta de una mesa auxiliar de centro en la zona de estar. No hubo respuesta certera a un incidente con la TV.,"['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Javier,España,10.0,Escrito en 25 de julio de 2023,,El colchón de la cMa sofá me calvd los muelles,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Deluxe', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Antoniordp,España,10.0,Escrito en 4 de marzo de 2023,"Apartamento cómodo y práctico. Cocina completa, incluso lavadora y lavavajillas. Te dejan un kit de limpieza. Camas muy cómodas. Check-in fácil y la llave en el móvil una comodidad.
Recomendable.",,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Mª,España,8.0,Escrito en 28 de febrero de 2023,,No me gustó que la basura estuviera tan cerca de los cubiertos. Me parece que no tiene nada de higiénico,"['•Viaje de ocio', '•Pareja', '•Apartamento de 2 dormitorios', '•Estancia de 3 noches', '•Enviado por móvil']",PamplonaYamaguchi
Domingo,España,10.0,Escrito en 27 de febrero de 2023,"Todo el apartamento es fantástico. La terraza que da al parque es maravillosa. Está muy bien distribuido, todo muy cómodo, desde la cocina, al baño, el dormitorio con su pequeña terraza,…..","Nada, todo fue maravilloso","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 2 noches']",PamplonaYamaguchi
Ivan,España,10.0,Escrito en 27 de febrero de 2023,"El apartamento estaba muy limpio, y calentito cuando llegamos. A mí perra le habían dejado cuencos, chuches y una camita ❤️
Totalmente equipado y a 15 min del centro andando.","Llegué de noche y cerca de las 00:30 salto la alarma de incendios en todo el edificio (alguien estaría fumando) tuvimos que ser los huéspedes los que nos cercionasemos de que no ocurría nada  yendo planta por planta y viendo por los exteriores.
Ni después de la alarma ni al día siguiente apareció nadie, ni ninguna circular, ni ningún mensaje explicado el porqué de la alarma.","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Mayte,España,8.0,Escrito en 27 de febrero de 2023,"El apartamento es muy amplio (para 4 personas), bonito, moderno y con menaje completo. Me encantó poder hacer el check in/out a través de App. La terraza en el ático es perfecta.","El sofá-cama. Dormir dos noches seguidas me va a costar una sesión de fisioterapia, ¡incomodísimo!
La zona donde está es muy agradable y tiene todos los servicios, no tardas demasiado en llegar al centro. Pero si vas en coche, todo el barrio es de distintos pagos (azul, naranja, rojo). El parking del apartamento sale más caro.","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Deluxe', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Sara,España,9.0,Escrito en 27 de febrero de 2023,estaba limpio y muy bien decorado,los extras como el desayuno hubieran sido un detalle por el precio del alojamiento,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Jose,España,10.0,Escrito en 26 de febrero de 2023,"Muy acogedor, amplio, limpio y cómodo.",Me gustó todo.,"['•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Sara,España,8.0,Escrito en 24 de febrero de 2023,,"No me gustó, que no tenía ningún paño de cocina por decir algo y luego que saltó una alarma una de las noches y tardaron entre 10/15 minutos en solucionarlo. Pero la verdad que sin duda para futuros viajes contaríamos con el mismo alojamiento","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 3 noches', '•Enviado por móvil']",PamplonaYamaguchi
Teresa,España,10.0,Escrito en 23 de febrero de 2023,"Muy limpio, cómodo,  con todos los servicios  y dos baños.  Muy buena ubicación, en zona tranquila,junto al parque y plaza, muy cerca de la Clínica Universitaria de Navarra y de un Carrefour Express. Sin duda, lo recomiendo.","Por decir algo, que no pudimos contratar el check-in temprano, ni había consignas cercanas.","['•Familia con niños pequeños', '•Apartamento Deluxe', '•Estancia de 3 noches', '•Enviado por móvil']",PamplonaYamaguchi
Diana,España,10.0,Escrito en 23 de febrero de 2023,"Los apartamentos tienen todo lo necesario para tener una buena estancia, es muy moderno y las camas son muy cómodas. La ducha es una maravilla.",Éramos 4 y solo hubieron toallas para 3.,"['•Viaje de negocios', '•Grupo de amigos', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Manuel,España,10.0,Escrito en 22 de febrero de 2023,La decoración y la tranquilidad,"Sería bueno disponer de un trapo o papel de cocina.
La tostadora no funcionaba","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']",PamplonaYamaguchi
Pablo,España,8.0,Escrito en 21 de febrero de 2023,,"Se estropeó elSistema a las 2 de la mañana regresando al hotelY no podía contactar con nadie de la recepción  on line, meLa tuve que ingeniar para acceder al recinto. Se excusan en caída delSistemaInformático pero nadie responde a losteléfonos de madrugada","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Gian,España,9.0,Escrito en 21 de febrero de 2023,"limpieza, cercanía..,.estilo minimalista .
contaba con parking propio…hay q reservarlo previamente pues es pequeño .",el desayuno que no pertenece al apartamento es muy malo…mejor no ofrecerlo.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Gema,España,10.0,Escrito en 21 de febrero de 2023,"Todo. Esta muy nuevo y cuidado hasta el más mínimo detalle. Muy limpio y camas, sabanas, utensilios,etc de calidad. El entorno precioso, con vistas al parque y con restaurantes en la misma plaza. Fácil acceso.","Solo comentar que en el apartamento 202 chirría un poquito la.puerta del baño, pero que lo pongo aquí para que  se solucione sin problema. Estaba todo perfecto y cuidado.","['•Viaje de ocio', '•Pareja', '•Apartamento Deluxe', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Gomez,España,10.0,Escrito en 21 de febrero de 2023,"La comodidad, el diseño y la limpieza",Todo fenomenal,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Deluxe', '•Estancia de 2 noches']",PamplonaYamaguchi
Cristina,España,9.0,Escrito en 20 de febrero de 2023,"En general el apartamento está muy bien, era pequeño pero para una pareja más que suficiente. Muy Moderno y muy cómodo, todo muy limpio. 
La situación muy buena, en una plaza en la que tienes bares y restaurantes, y muy cerca de supermercados.","En el apartamento echamos en falta papel o trapo de cocina y lo básico por sí tienes que cocinar, sal y aceite. Y del dormitorio las almohada eran muy bajas, pero eso va en gustos. 
De las instalaciones, que todo el aparcamiento cercano es de pago. Sería un 10 si tuviese parking propio.","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 4 noches', '•Enviado por móvil']",PamplonaYamaguchi
Eugenio,España,9.0,Escrito en 20 de febrero de 2023,"Bien ,desayuno bien tb",Cierre y apertura de terraza comunitaria y a las 11:00 al hacer el check Out la tarjeta del garaje se desactivo y tuvimos que buscar a la persona que estaba allí que rápidamente nos abrió muy amable,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Elisa,España,10.0,Escrito en 18 de febrero de 2023,"Es muy acogedor, agradable y tiene todo lo que te puedas imaginar para hacerte la estancia lo más cómoda posible.",,"['•Familia con niños pequeños', '•Apartamento Deluxe', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Estefania,España,8.0,Escrito en 17 de febrero de 2023,,Las almohadas un horror y no hay amenities de baño ni de cocina.,"['•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Elena,España,8.0,Escrito en 13 de febrero de 2023,"todo muy bien
fue rápido pero merece la pena","el checking no es cómodo
si llegas a de noche con frío y tienes estar dando numeritos en una puerta, con una persona mayor o niños… no es operativo
Conozco muchos sitios como este y ha sido el más incómodo","['•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Cristina,España,10.0,Escrito en 13 de febrero de 2023,todo,no tengo queja,"['•Viaje de negocios', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Andoni,España,10.0,Escrito en 11 de febrero de 2023,Muy bien en todo,,"['•Viaje de ocio', '•Persona que viaja sola', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Sandra,España,10.0,Escrito en 10 de febrero de 2023,"Limpio, ubicación perfecta, tranquilo sin ruidos, cama comodisima.",Nada,"['•Viaje de negocios', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 4 noches', '•Enviado por móvil']",PamplonaYamaguchi
Montserrat,España,10.0,Escrito en 7 de febrero de 2023,La comodidad y práctico,Nada,"['•Familia con niños pequeños', '•Apartamento Deluxe', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Macarena,España,8.0,Escrito en 6 de febrero de 2023,"Cómodo, limpio, buenas vistas. Admite mascotas. Le dejan manita y vajilla para ellos.",El trato del personal a la hora de entrar y dejar el apartamento.,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Victor,España,7.0,Escrito en 11 de noviembre de 2024,Limpieza,Cama supletoria muy muy incomoda,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Caridad,España,7.0,Escrito en 5 de noviembre de 2024,,"La cama, era dura y se notaban los muelles. Así como la almohada","['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Alvaro,España,6.0,Escrito en 30 de octubre de 2024,La ubicación,"Minimo equipamiento de cocina y limpieza (escoba y recogedor como minimoFalta luz en el comedorFalta luz para maquillarse en los cuartos de bañoFalta una estanteria en las duchas","['•Viaje de ocio', '•Pareja', '•Apartamento Deluxe', '•Estancia de 4 noches']",PamplonaYamaguchi
Alicia,España,7.0,Escrito en 28 de octubre de 2024,"El alojamiento es un 10,
Moderno y funcional, esta súper limpio y huele genial","No me gusto Q no hay recepción, tuvimos un problema con la ducha no tragaba el desagüe y se nos inundó el baño, tuve q secar el suelo con la mitad de las toallas y al ponerme en contacto virtual con la recepción me dieron la solución de coger más toallas.., cuando lo q necesitaba era una fregona y ducharme. No le pongo un diez por esto… una pena, como tengas un problema búscate la vida.","['•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Alfonso,España,1.0,Escrito en 24 de octubre de 2024,,"Pagamos 3 plazas de parking y cuando llegamos por la noche, solo pudimos aparcar dos coches, el resto ocupado, llamamos por telefono y nadie contesta. El sofá cama no pusieron almohadas.El desayuno, si quieres como nosotros que mas de una persona quería tortilla, solo te dan lo que queda, no hacen mas, porque aparte es una cafeteria para la gente que no es del hotel","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche']",PamplonaYamaguchi
Francisco,España,5.0,Escrito en 20 de octubre de 2024,Ubicación y sistema de entrada,"Apartamento muy muy pequeño para 4 personas y las plazas de parking, también, muy complicado aparcar","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Jose,España,7.0,Escrito en 10 de octubre de 2024,Ubicación  y equipamiento,"Cama estrecha para dos personas
1 cuarto de baño para 4 personas","['•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Naigle,España,6.0,Escrito en 1 de octubre de 2024,"todo muy práctico cuidan muchos los detalles te dejan agua de cortesía artículos para el aseo de la cocina, unas patatas de bolsa ricas, cápsulas del café de cortesía y de verdad que insuperable excelente ubicación caminando a parques 25,30min centro 25,30min a ritmo normal. son bastante pequeños pero bueno para una estancia corta va bien particularmente lo necesitábamos para ir al hospital clínico universidad de navarra y super cerca.","no me gustó que no había aire acondicionado de verdad que pase un calor INSOPORTABLE, afuera hacia buen clima pero bueno mi estancia requería que estuviera dentro del departamento descansando y el tener que pasar calor porque en Pamplona tenían calefacción por el hecho del clima creo que deberían evaluar ese tema porque de verdad pasamos calor.. del resto todo muy bien. gracias","['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Ekaitz,España,6.0,Escrito en 16 de septiembre de 2024,La ducha,La cama,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Eduardo,España,6.0,Escrito en 12 de septiembre de 2024,La ubicación,La cama era dura muy dura casi imposible descansar. La tele era complicada porque había una voz de i.a...también había polvo en la manta no hay aire acondicionado,"['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
William,España,7.0,Escrito en 31 de agosto de 2024,,"Las muchas dificultades con registrar on line. Sin la recepcionista, que trabaja de 10.00 a 17.00,  no hubiéramos  podido entrar a pesar de haber pagado la estancia.","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Eva,España,7.0,Escrito en 30 de julio de 2024,"Buena ubicación. El kit de bienvenida con unos cafés, agua y material para limpieza se agradece.","Era un espacio muy pequeño para una familia con dos niños (bebes) sin embargo, te recomienda la opción a la hora de reservar. El sofá cama hace mucho ruido. La limpieza regular.","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Enrique,España,7.0,Escrito en 17 de junio de 2024,La ubicación y que era nuevo. El ático,La despersonalización,"['•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Aitziber,España,7.0,Escrito en 26 de mayo de 2024,,Que no hubiera una escoba y recogedor,"['•Grupo de amigos', '•Apartamento de 1 dormitorio', '•Estancia de 6 noches', '•Enviado por móvil']",PamplonaYamaguchi
Carmen,España,7.0,Escrito en 16 de mayo de 2024,La ubicacion,Las fotos Dan una idea equivocada del apartamento. No terraza y es mucho más pequeño. El baño es muy pequeño,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Salomé,España,7.0,Escrito en 21 de abril de 2024,Habitación agradable con todas las comodidades.,"Lo que no nos gustó fue sobretodo la comunicación - todo se hace a distancia - tuvimos en algún momento un problema para abrir la puerta de nuestra habitación con el código que nos dieron y el encargado no nos supo ayudar a distancia.El coste del parking es adicional y no figura en ningun lado, tuvimos que llamar varias veces para averiguarlo y reservarlo. Una de las cosas que nos llamó la atención al elegir el hotel era la preciosa terraza que ponen en todas las fotos - en realidad solo está abierta en horarios muy restringidos (cuando está abierta en los horarios que te indican, que una vez más hay que pedir por teléfono). Fue una decepción ya que nos esperábamos poder pasar el rato por la mañana o por la tarde ahí, viendo por ejemplo el atardecer con vistas al Parque Yamaguchi, pero imposible.Si hubiera recepción podríamos haber hecho estos comentarios a la persona física, pero como todo se hace digitalmente los dejamos aquí. Para resumir, el precio me parece elevado para lo que ofrece comparado con otras ofertas en Pamplona. Y merecería la pena invertir una parte de los beneficios en un servicio de conserjería/recepción adecuado.","['•Viaje de negocios', '•Pareja', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']",PamplonaYamaguchi
Maria,España,5.0,Escrito en 11 de abril de 2024,"Hoy he sido diagnosticada con SARNA .
El.apartamento no estaba muy limpio ( el baño sí), los picores comenzaron la misma noche en que me metí en la cama. Al día siguiente ronchas que se han ido agravando.
Un pésimo recuerdo de nuestra estancia!
No volveremos ni lo recomiendo.","La poca limpieza de la habitación.
Desayuno externo a los apartamentos, cerca y bueno , pero no in situ.","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
David,España,7.0,Escrito en 7 de abril de 2024,Bn,Bn,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Giovanna,España,4.0,Escrito en 6 de abril de 2024,Buenas instalaciones,"No funcionaba la calefacción de la habitación y teníamos frío.
En plena noche sonó la alarma de incendios.","['•Viaje de ocio', '•Grupo', '•Apartamento con terraza', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Gomez,España,5.0,Escrito en 27 de marzo de 2024,"La ubicación , las chicas de limpieza y el personal de recepción.","Las almohadas súper incómodas, dos utensilios de cocina de cada, al hacer la comida tenías que lavarlos para poder comer, un microondas grill pero no hay bandeja para cocinar, un lavavajillas tan grande pero al no haber loza suficiente no se puede usar, mejor uno mas pequeño y más loza, sin escobilla en el baño y sin repisa para colocar los geles de baño. Poca luz en la zona de comedor, no se podía trabajar con el ordenador ni leer, por lo menos una lámpara. Para estancias de uno o dos días pasable pero para estancias largas insuficiente.","['•Familia con niños pequeños', '•Estudio', '•Estancia de 31 noches', '•Enviado por móvil']",PamplonaYamaguchi
Antonio,España,5.0,Escrito en 24 de marzo de 2024,,"La cama supletoria incómodaEra un apartamento Deluxe y no lo parecía","['•Viaje de ocio', '•Grupo', '•Apartamento Deluxe', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Maria,España,6.0,Escrito en 16 de marzo de 2024,"El desayuno, aunque solo 2 de los 4 q estábamos pudimos desayunar, porque hasta último momento no supimos q abrían a las 9","La ducha, q se inunda el baño","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Carlos,España,7.0,Escrito en 28 de febrero de 2024,La ubicación y limpieza,"-Por las noches había un sonido al lado de la cama de las cañerías (agua corriendo) algo molesto. 
-Se perdió un juguete de mi hija. me compensaron aunque no por el valor del objeto :(
- Encontré chinches detrás de la cortina de la habitación y en las toallas del baño.
- Poca flexibilidad. Después de dos meses de estar alojada pedí cambiar de habitación a una más grande. En principio me dijeron que no había problema pero luego no me hicieron el cambio aunque en la web se veo que había disponibilidad.","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 30 noches', '•Enviado por móvil']",PamplonaYamaguchi
Enrique,España,6.0,Escrito en 15 de febrero de 2024,"Bien situado y bien cuidado, cómodo y silencioso","Muy incómodo y largo el proceso de registro, no tienen consigna, lo que hace muy complicada la estancia si viajas en avión, a las 11:00 toca. A la puerta para echarte, poca flexibilidad. Se puede comprar early check in, pero bajo desponibilidad, por precio adicional, y solo desde las 13 horas. Se necesita una consigna","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Deluxe', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Alba,España,7.0,Escrito en 14 de enero de 2024,"Lo mejor la facilidad para entrar al alojamiento, pisos modernos y la ubicación.","No hay nadie físicamente y tardan mucho en contestar a las peticiones del cliente.Deberían incluir dejar un cepillo y recogedor, no hay en los apartamentos y son necesarios, más cuando viajamos con nuestro perro","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 4 noches', '•Enviado por móvil']",PamplonaYamaguchi
Idoia,España,8.0,Escrito en 20 de octubre de 2025,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Fernandez,España,10.0,Escrito en 15 de octubre de 2025,,,"['•Viaje de negocios', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Julia,España,10.0,Escrito en 13 de octubre de 2025,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Carlos,España,10.0,Escrito en 9 de octubre de 2025,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Isidro,España,8.0,Escrito en 6 de octubre de 2025,,,"['•Persona que viaja sola', '•Apartamento de 1 dormitorio', '•Estancia de 13 noches', '•Enviado por móvil']",PamplonaYamaguchi
Elena,España,9.0,Escrito en 6 de octubre de 2025,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Rebeca,España,10.0,Escrito en 6 de octubre de 2025,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche']",PamplonaYamaguchi
Yon,España,10.0,Escrito en 29 de septiembre de 2025,,,"['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Feijoo,Argentina,9.0,Escrito en 20 de septiembre de 2025,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
María,España,8.0,Escrito en 20 de septiembre de 2025,,,"['•Viaje de negocios', '•Pareja', '•Estudio', '•Estancia de 5 noches', '•Enviado por móvil']",PamplonaYamaguchi
Koldobika,España,10.0,Escrito en 20 de septiembre de 2025,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Mª,España,9.0,Escrito en 11 de septiembre de 2025,,,"['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche']",PamplonaYamaguchi
Acosta,Argentina,10.0,Escrito en 7 de septiembre de 2025,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 14 noches', '•Enviado por móvil']",PamplonaYamaguchi
Águeda,España,9.0,Escrito en 3 de septiembre de 2025,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento con terraza', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Enia,España,10.0,Escrito en 31 de agosto de 2025,,,"['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 4 noches', '•Enviado por móvil']",PamplonaYamaguchi
Marco,España,8.0,Escrito en 30 de agosto de 2025,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Deluxe', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Horacio,España,8.0,Escrito en 30 de agosto de 2025,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 4 noches', '•Enviado por móvil']",PamplonaYamaguchi
Francisco,España,9.0,Escrito en 29 de agosto de 2025,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Carlos,España,10.0,Escrito en 28 de agosto de 2025,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
